projectID,projectAcronym,organisationID,vatNumber,name,shortName,SME,activityType,street,postCode,city,country,nutsCode,geolocation,organizationURL,contactForm,contentUpdateDate,rcn,order,role,ecContribution,netEcContribution,totalCost,endOfParticipation,active,source_programme
101070069,DataBri-X,999562788,EL999723442,"ATHINA-EREVNITIKO KENTRO KAINOTOMIAS STIS TECHNOLOGIES TIS PLIROFORIAS, TON EPIKOINONION KAI TIS GNOSIS",ATHENA - RESEARCH AND INNOVATION CENTER,false,REC,ARTEMIDOS 6 KAI EPIDAVROU,151 25,MAROUSSI,EL,EL301,"38.9953683,21.9877132",http://www.athena-innovation.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999562788/101070069,2025-12-29 11:31:21,1909986,1,coordinator,657053.99,657053.99,0.0,false,,HORIZON
101070069,DataBri-X,999651058,,FUNDACION IMDEA NETWORKS,IMDEA NETWORKS,false,REC,AVENIDA DEL MAR MEDITERRANEO 22,28918,Leganes (Madrid),ES,ES300,"40.3363796,-3.7677284",https://www.networks.imdea.org,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999651058/101070069,2025-12-29 11:31:21,1921758,7,participant,232500.0,232500.0,232500.0,false,,HORIZON
101070069,DataBri-X,999953601,ATU14715405,SIEMENS AKTIENGESELLSCHAFT OESTERREICH,SIEMENS,false,PRC,SIEMENSSTRASSE 90,1210,Wien,AT,AT130,"48.2690439,16.42258394944462",http://www.siemens.at,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999953601/101070069,2025-12-29 11:31:21,1914984,12,participant,334358.5,334358.5,477655.0,false,,HORIZON
101070069,DataBri-X,999607602,DE148646973,DEUTSCHES FORSCHUNGSZENTRUM FUR KUNSTLICHE INTELLIGENZ GMBH,DFKI,false,REC,TRIPPSTADTER STRASSE 122,67663,Kaiserslautern,DE,DEB32,"49.4289247,7.7508698",http://www.dfki.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999607602/101070069,2025-12-29 11:31:21,1916706,9,participant,517340.0,517340.0,517340.0,false,,HORIZON
101070069,DataBri-X,986022364,ATU64867647,SEMANTIC WEB COMPANY GMBH,SWC,true,PRC,MARIAHILFERSTRASSE 70 8,1070,WIEN,AT,AT130,"46.717187949999996,15.138033923980435",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/986022364/101070069,2025-12-29 11:31:21,2385874,5,participant,428925.0,428925.0,612750.0,false,,HORIZON
101070069,DataBri-X,985840295,DE188836808,WOLTERS KLUWER DEUTSCHLAND GMBH,WKD,false,PRC,WOLTERS-KLUWER-STRASSE 1,50354,KOLN,DE,DEA27,"50.90607065,6.9179436619747",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/985840295/101070069,2025-12-29 11:31:21,2425896,10,participant,352625.0,352625.0,503750.0,false,,HORIZON
101070069,DataBri-X,997848022,CY10137255O,EBOS TECHNOLOGIES LIMITED,eBOS,true,PRC,"MESAORIAS 3&1, EBOS TOWER 2, Flat/Office 101",2322,NICOSIA,CY,CY000,"35.118877749999996,33.25481342175094",http://www.ebos.com.cy,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997848022/101070069,2025-12-29 11:31:21,1909316,2,participant,348250.0,348250.0,497500.0,false,,HORIZON
101070069,DataBri-X,925088419,DE214931803,TECHNISCHE INFORMATIONSBIBLIOTHEK (TIB),TIB,false,PUB,WELFENGARTEN 1B,30167,HANNOVER,DE,DE929,"52.38135215,9.720133037954668",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/925088419/101070069,2025-12-29 11:31:21,1952751,4,participant,566750.0,566750.0,566750.0,false,,HORIZON
101070069,DataBri-X,919399660,EE101114112,GUARDTIME OU,GUARDTIME OU,true,PRC,A H TAMMSAARE TEE 60 KRISTIINE DISTRICT,11316,TALLINN,EE,EE001,"59.4372155,24.7453688",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/919399660/101070069,2025-12-29 11:31:21,3145140,8,participant,157500.0,157500.0,225000.0,false,,HORIZON
101070069,DataBri-X,894957600,GB265719376,OXFORD SEMANTIC TECHNOLOGIES LIMITED,,true,PRC,2 LITTLEGATE STREET,OX1 1QT,OXFORD,UK,UKJ14,"51.7583164,-1.2651448728790433",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/894957600/101070069,2025-12-29 11:31:21,1976956,14,associatedPartner,0.0,0.0,0.0,false,,HORIZON
101070069,DataBri-X,910839216,ESB67083154,LSTECH ESPANA SL,LSTECH SPAIN,true,PRC,CALLE PALLARS 193,08005,Barcelona,ES,ES511,"41.3881775,2.1902547625287534",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910839216/101070069,2025-12-29 11:31:21,1947017,6,participant,240515.36,240515.36,0.0,true,,HORIZON
101070069,DataBri-X,912330979,ATU14915403,AUSTRIA CARD PLASTIKKARTEN UND AUSWEISSYSTEME G.M.B.H.,AUSTRIA CARD,false,PRC,LAMEZANSTRASSE 4-8,1230,WIEN,AT,AT130,"47.8500844,14.1744951",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/912330979/101070069,2025-12-29 11:31:21,1991819,15,participant,142297.14,142297.14,0.0,false,,HORIZON
101091903,FLEX4RES,999849617,DE154854171,UNIVERSITAET SIEGEN,,false,HES,ADOLF REICHWEIN STRASSE 2A,57076,Siegen,DE,DEA5A,"50.9124219,8.0236214",http://www.uni-siegen.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999849617/101091903,2026-02-03 09:50:49,1912586,16,participant,964831.0,964831.0,0.0,false,,HORIZON
101091903,FLEX4RES,886795535,ATU76845112,VOESTALPINE HIGH PERFORMANCE METALS DIGITAL SOLUTIONS GMBH,voestalpine High Performance Metals DIGITAL SOLUTIONS GmbH,false,PRC,KENDLBACHSTRASSE 11A,8605,KAPFENBERG,AT,AT223,"47.4492252,15.272660764719626",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/886795535/101091903,2026-02-03 09:50:49,1979286,2,participant,391500.0,391500.0,652500.0,false,,HORIZON
101091903,FLEX4RES,999979888,ATU37675002,TECHNISCHE UNIVERSITAET WIEN,TU WIEN,false,HES,KARLSPLATZ 13,1040,Wien,AT,AT130,"48.1990183,16.369949",http://www.tuwien.ac.at,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999979888/101091903,2026-02-03 09:50:49,1908489,14,participant,937500.0,937500.0,937500.0,false,,HORIZON
101091903,FLEX4RES,886974403,DE122535198,HANS BERG GMBH&CO KG,,false,PRC,TALSPERRENSTR. 4-6,51580,Reichshof,DE,DEA2A,"50.9316277,7.6530129",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/886974403/101091903,2026-02-03 09:50:49,1979288,4,participant,257250.0,257250.0,428750.0,false,,HORIZON
101091903,FLEX4RES,955000406,ESF20350823,MONDRAGON CORPORACION COOPERATIVA SCOOP,,true,PRC,PASEO JOSE M ARIZMENDIARRIETA 5,20500,Mondragon Guipuzcoa,ES,ES212,"43.0656783,-2.4900778",http://www.mondragoncorporation.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/955000406/101091903,2026-02-03 09:50:49,2068252,13,participant,106875.0,106875.0,178125.0,false,,HORIZON
101091903,FLEX4RES,920175369,ESB75092114,SAVVY DATA SYSTEMS SL,,true,PRC,PORTUETXE KALEA 45A 4 4,20018,DONOSTIA,ES,ES212,"43.3224219,-1.9838889",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/920175369/101091903,2026-02-03 09:50:49,3031710,12,participant,400650.0,400650.0,667750.0,false,,HORIZON
101091903,FLEX4RES,999545522,ESF20023057,SORALUCE S. COOP.,Soraluce,false,PRC,Osintxu auzoa,20570,Bergara,ES,ES212,"43.1514687,-2.4111594",https://www.soraluce.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999545522/101091903,2026-02-03 09:50:49,2117915,6,participant,201000.0,201000.0,335000.0,false,,HORIZON
101091903,FLEX4RES,886884581,ATU66624566,A1 DIGITAL INTERNATIONAL GMBH,A1DINT,true,PRC,LASSALLESTRASSE 9,1020,Wien,AT,AT130,"48.2229213,16.3988177",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/886884581/101091903,2026-02-03 09:50:49,1979289,10,participant,178500.0,178500.0,297500.0,false,,HORIZON
101091903,FLEX4RES,971850470,DE114406552,CONTACT SOFTWARE GROUP GMBH,,true,PRC,WIENER STRASSE 1-3,28359,Bremen,DE,DE501,"53.1077648,8.8466555",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/971850470/101091903,2026-02-03 09:50:49,2950544,9,participant,199500.0,199500.0,332500.0,false,,HORIZON
101091903,FLEX4RES,896668680,DE328343004,EIT MANUFACTURING CENTRAL GGMBH,,true,OTH,HILPERTSTRASSE 31,64295,Darmstadt,DE,DE711,"49.862613,8.6216554",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/896668680/101091903,2026-02-03 09:50:49,1967243,7,participant,289625.0,289625.0,289625.0,false,,HORIZON
101091903,FLEX4RES,887625273,EL094130920,SIDENOR VIOMICHANIKI CHALYVA ANONYMI ETAIRIA,Sidenor Steel Industry S.A.,false,PRC,MESOGEION 2-4,115 27,Athina,EL,EL303,"37.9226935,23.750136050000002",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/887625273/101091903,2026-02-03 09:50:49,1979287,3,participant,218625.0,218625.0,364375.0,false,,HORIZON
101091903,FLEX4RES,999546007,ESF20147773,IDEKO S COOP,IDEKO,true,REC,CALLE ARRIAGA 2,20870,ELGOIBAR,ES,ES212,"43.2143558,-2.4168587",https://www.ideko.es,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999546007/101091903,2026-02-03 09:50:49,1939246,17,participant,504250.0,504250.0,504250.0,false,,HORIZON
101091903,FLEX4RES,999986581,DE111608628,TECHNISCHE UNIVERSITAT DARMSTADT,,false,HES,KAROLINENPLATZ  5,64289,DARMSTADT,DE,DE711,"49.8748897,8.6565534",http://www.tu-darmstadt.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999986581/101091903,2026-02-03 09:50:49,1905684,15,participant,1177250.0,1177250.0,1177250.0,false,,HORIZON
101091903,FLEX4RES,888559674,BE0759683214,BEIA,BEIA SRL,true,PRC,RUE MONTOYER 23,1000,Bruxelles / Brussel,BE,BE100,"50.841171450000004,4.369481612202181",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/888559674/101091903,2026-02-03 09:50:49,1979290,11,participant,212625.0,212625.0,354375.0,false,,HORIZON
101091903,FLEX4RES,951740624,ESF20826814,GOIMEK S COOP,GOIMEK,true,PRC,ITZIARKO INDUSTRIALDEA 2,20820,Deba,ES,ES212,"43.2699927,-2.32968231235955",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/951740624/101091903,2026-02-03 09:50:49,2466557,5,participant,251400.0,251400.0,419000.0,false,,HORIZON
101091903,FLEX4RES,999702371,LU16853659,NETCOMPANY S.A.,,false,PRC,RUE NICOLAS BOVE 2B,1253,Luxembourg,LU,LU000,"49.604838900000004,6.086305835563419",http://www.intrasoft-intl.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999702371/101091903,2026-02-03 09:50:49,1916280,8,participant,598500.0,598500.0,997500.0,false,,HORIZON
101091903,FLEX4RES,999894528,EL998219694,PANEPISTIMIO PATRON,UNIVERSITY OF PATRAS,false,HES,UNIVERSITY CAMPUS RIO PATRAS,265 04,RIO PATRAS,EL,EL632,"38.3018989,21.782579",http://www.upatras.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999894528/101091903,2026-02-03 09:50:49,1905816,1,coordinator,1188750.0,1188750.0,1188750.0,false,,HORIZON
101135701,OPENVERSE,889333152,BE0772352305,XR4EUROPE,,false,OTH,AVENUE DES ARTS 56,1000,Bruxelles / Brussel,BE,BE100,"50.8409339,4.3675974",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/889333152/101135701,2025-12-18 12:07:40,1975904,7,participant,113125.0,113125.0,113125.0,false,,HORIZON
101135701,OPENVERSE,999978045,IE0022578J,UNIVERSITY OF GALWAY,OLLSCOIL NA GAILLIMHE,false,HES,UNIVERSITY ROAD,H91,Galway,IE,IE042,"53.2757442,-9.0584583",http://www.nuigalway.ie,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999978045/101135701,2025-12-18 12:07:40,1907408,5,participant,288750.0,288750.0,288750.0,false,,HORIZON
101135701,OPENVERSE,922890496,BE0564886131,DATA AI AND ROBOTICS DAIRO,BDVA,false,OTH,AVENUE DES ARTS 56,1000,Bruxelles / Brussel,BE,BE100,"50.8409339,4.3675974",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/922890496/101135701,2025-12-18 12:07:40,2678357,9,participant,265625.0,265625.0,265625.0,false,,HORIZON
101135701,OPENVERSE,906664821,IT01870130505,TRUST-IT SERVICES SRL,Trust-IT,true,PRC,VIA FRANCESCO REDI 10,56124,PISA,IT,ITI17,"43.7098244,10.4193543",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/906664821/101135701,2025-12-18 12:07:40,1954401,3,participant,265375.0,210812.5,265375.0,false,,HORIZON
101135701,OPENVERSE,999902094,BE0449012406,VRIJE UNIVERSITEIT BRUSSEL,VUB,false,HES,PLEINLAAN 2,1050,BRUSSEL,BE,BE100,"50.8232159,4.3920206",http://www.vub.ac.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999902094/101135701,2025-12-18 12:07:40,1906222,6,participant,139625.0,139625.0,139625.0,false,,HORIZON
101135701,OPENVERSE,919489191,,INTERNATIONAL DATA SPACES EV,INTERNATIONAL DATA SPACES ASSOCIATION IDSA,false,REC,EMIL FIGGE STRASSE 80,44227,DORTMUND,DE,DEA52,"52.5205974,13.401979511988369",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/919489191/101135701,2025-12-18 12:07:40,3099713,8,participant,176250.0,176250.0,176250.0,false,,HORIZON
101135701,OPENVERSE,997420543,,THE LISBON COUNCIL FOR ECONOMIC COMPETITIVENESS ASBL,THE LISBON COUNCIL,false,OTH,RUE DE LA LOI 155 RESIDENCE PALACE IPC,1040,Bruxelles / Brussel,BE,BE100,"50.8179568,4.4053664",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997420543/101135701,2025-12-18 12:07:40,2428293,1,coordinator,303125.0,303125.0,303125.0,false,,HORIZON
101135701,OPENVERSE,951678738,IT01958380501,COMMPLA SRL,Commpla Srl,true,PRC,VIA FRANCESCO REDI 10,56124,PISA,IT,ITI17,"43.7109548,10.3972471",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/951678738/101135701,2025-12-18 12:07:40,1971035,3,thirdParty,0.0,54562.5,0.0,false,,HORIZON
101135701,OPENVERSE,951376971,IT06541750151,IDC ITALIA SRL,,false,PRC,VIALE MONZA 14,20127,MILANO,IT,ITC4C,"45.5012627,9.4304283",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/951376971/101135701,2025-12-18 12:07:40,2666226,2,participant,264375.0,264375.0,264375.0,false,,HORIZON
101135701,OPENVERSE,999879881,IT04376620151,POLITECNICO DI MILANO,POLIMI,false,HES,PIAZZA LEONARDO DA VINCI 32,20133,Milano,IT,ITC4C,"45.4791336,9.2278807",http://www.polimi.it,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999879881/101135701,2025-12-18 12:07:40,1905660,4,participant,183750.0,183750.0,183750.0,false,,HORIZON
101135701,OPENVERSE,883349416,CHE480761059,Inspiring Futures Sàrl,Inspiring Futures,true,PRC,Chemin du Liaudoz 45,1009,Pully,CH,CH011,"46.5177928,6.6562096",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/883349416/101135701,2025-12-18 12:07:40,1984963,11,associatedPartner,0.0,0.0,0.0,false,,HORIZON
101135701,OPENVERSE,999695387,CHE108471881MWST,MARTEL GMBH,MARTEL GMBH,true,PRC,UBERLANDSTRASSE 111,8600,DUBENDORF,CH,CH040,"46.9351587,7.51107904835492",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999695387/101135701,2025-12-18 12:07:40,2376652,10,associatedPartner,0.0,0.0,0.0,false,,HORIZON
101092944,EXA4MIND,999868144,CZ61989100,VSB - TECHNICAL UNIVERSITY OF OSTRAVA,VSB - TU Ostrava,false,HES,17 LISTOPADU 2172/15,708 00,OSTRAVA PORUBA,CZ,CZ080,"49.8336617,18.1636336",http://www.vsb.cz,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999868144/101092944,2025-11-03 17:03:26,1905813,1,coordinator,998392.5,998392.5,0.0,false,,HORIZON
101092944,EXA4MIND,891974171,CHE307109941MWST,TERRAVIEW GMBH,Terraview,true,PRC,TECHNOPARKSTRASSE 2,8406,Winterthur,CH,CH040,"47.4946208,8.7167601",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/891974171/101092944,2025-11-03 17:03:26,1976044,9,associatedPartner,0.0,0.0,0.0,false,,HORIZON
101092944,EXA4MIND,889345665,FR00884983958,SAS ALTRNATIV COM,,false,PRC,10 RUE DE LA PAIX,75002,Paris,FR,FR101,"48.8689953,2.3311419",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/889345665/101092944,2025-11-03 17:03:26,1979436,8,participant,607500.0,607500.0,607500.0,false,,HORIZON
101092944,EXA4MIND,895851067,ESB67553677,AUSTRALO INTERINNOV MARKETING LAB SL,,true,PRC,CALLE ALGETE 11,28045,MADRID,ES,ES300,"39.3262345,-4.8380649",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/895851067/101092944,2025-11-03 17:03:26,1965166,4,participant,353750.0,353750.0,353750.0,false,,HORIZON
101092944,EXA4MIND,918515311,FR27017251067,VALEO COMFORT AND DRIVING ASSISTANCE,VALEO COMFORT AND DRIVING ASSISTANCE,false,PRC,6 RUE DANIEL COSTANTINI,94000,CRETEIL,FR,FR107,"48.7830727,2.4518371",https://www.valeo.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/918515311/101092944,2025-11-03 17:03:26,2532293,10,associatedPartner,0.0,0.0,0.0,false,,HORIZON
101092944,EXA4MIND,928011029,CZ49823001,VALEO AUTOKLIMATIZACE K.S.,,false,PRC,KUSTOVA 2596,26901,RAKOVNIK,CZ,CZ,"50.1020008,13.7099134",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/928011029/101092944,2025-11-03 17:03:26,2532292,7,participant,501000.0,501000.0,501000.0,false,,HORIZON
101092944,EXA4MIND,999580054,DE811209280,BAYERISCHE AKADEMIE DER WISSENSCHAFTEN,BADW,false,REC,ALFONS GOPPEL STRASSE 11,80539,MUNCHEN,DE,DE212,"48.1414759,11.5808756",https://www.badw.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999580054/101092944,2025-11-03 17:03:26,1918542,2,participant,1294737.5,1294737.5,0.0,false,,HORIZON
101092944,EXA4MIND,999848744,CZ68407700,CESKE VYSOKE UCENI TECHNICKE V PRAZE,CVUT,false,HES,JUGOSLAVSKYCH PARTYZANU 1580/3,160 00,PRAHA,CZ,CZ010,"50.102175,14.3884697",http://www.cvut.cz,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999848744/101092944,2025-11-03 17:03:26,1905906,6,participant,272500.0,272500.0,272500.0,false,,HORIZON
101092944,EXA4MIND,892271185,,DERQUENNES MARC PAUL GEORGES,,,PRC,,,,FR,,"48.85742864188178,2.295911720661549",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/892271185/101092944,2025-11-03 17:03:26,1968949,5,participant,183857.5,183857.5,0.0,false,,HORIZON
101092944,EXA4MIND,999643492,TR6320050974,MIDDLE EAST TECHNICAL UNIVERSITY,METU,false,HES,DUMLUPINAR BULVARI 1,06800,Ankara,TR,TR510,"39.9070462,32.7658431",http://www.metu.edu.tr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999643492/101092944,2025-11-03 17:03:26,1906411,3,participant,699687.5,699687.5,0.0,false,,HORIZON
101070279,MobiSpaces,885192222,RO5541546,ROBERT BOSCH SRL,,false,PRC,HORIA MACELARIU 30-34 SECTOR 1,013937,BUCURESTI,RO,RO321,"44.489659700000004,26.088119715484815",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/885192222/101070279,2026-02-12 19:21:26,1980900,3,thirdParty,0.0,43750.0,0.0,false,,HORIZON
101070279,MobiSpaces,969215659,EL998306624,EMISIA SA,EMISIA SA,true,PRC,ANTONI TRITSI 21,570 01,THERMI THESSALONIKI,EL,EL522,"40.6403167,22.9352716",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/969215659/101070279,2026-02-12 19:21:26,3099727,11,participant,246250.0,246250.0,246250.0,false,,HORIZON
101070279,MobiSpaces,997415402,DE113580069,FSAS TECHNOLOGIES GMBH,,false,PRC,MIES VAN DER ROHE STRASSE 8,80807,MUNCHEN,DE,DE212,"48.1768927,11.5921575",http://de.ts.fujitsu.com/,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997415402/101070279,2026-02-12 19:21:26,2132414,25,participant,436643.35,257801.6,0.0,false,,HORIZON
101070279,MobiSpaces,888445311,DE119363681,FUJITSU SERVICES GMBH,,false,PRC,MIES-VAN-DER-ROHE-STRASSE 8,80807,MUNCHEN,DE,DE212,"48.1768927,11.5921575",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/888445311/101070279,2026-02-12 19:21:26,1976867,24,participant,25856.65,14698.4,0.0,true,,HORIZON
101070279,MobiSpaces,999584128,ATU14703506,AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH,AIT,false,REC,GIEFINGGASSE 4,1210,WIEN,AT,AT130,"48.2690574,16.427193727293183",http://www.ait.ac.at/,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999584128/101070279,2026-02-12 19:21:26,1905899,21,participant,365750.0,365750.0,365750.0,false,,HORIZON
101070279,MobiSpaces,936556535,IT03783930104,AZIENDA MOBILITA E TRASPORTI SPA,AMT SPA,false,PRC,VIA MONTALDO 2,16137,Genova,IT,ITC33,"44.4175405,8.946991",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/936556535/101070279,2026-02-12 19:21:26,1963708,8,participant,300625.0,300625.0,300625.0,false,,HORIZON
